,dataset,ssim
316,ShanghaiTech_part_B,0.9999938607215881
317,ShanghaiTech_part_B,0.9997326135635376
318,ShanghaiTech_part_B,0.9809104204177856
319,ShanghaiTech_part_B,0.9999728798866272
320,ShanghaiTech_part_B,0.9444378018379211
321,ShanghaiTech_part_B,0.9998217225074768
322,ShanghaiTech_part_B,0.9998012185096741
323,ShanghaiTech_part_B,0.9997788071632385
324,ShanghaiTech_part_B,0.9979766011238098
325,ShanghaiTech_part_B,0.9978614449501038
326,ShanghaiTech_part_B,0.9868088960647583
327,ShanghaiTech_part_B,0.9914237856864929
328,ShanghaiTech_part_B,0.9409722089767456
329,ShanghaiTech_part_B,0.9946568012237549
330,ShanghaiTech_part_B,0.9930456876754761
331,ShanghaiTech_part_B,0.9769128561019897
332,ShanghaiTech_part_B,0.9867343306541443
333,ShanghaiTech_part_B,0.9999963641166687
334,ShanghaiTech_part_B,0.9741842746734619
335,ShanghaiTech_part_B,0.9721823334693909
336,ShanghaiTech_part_B,0.9995697140693665
337,ShanghaiTech_part_B,0.9962694048881531
338,ShanghaiTech_part_B,0.9564462900161743
339,ShanghaiTech_part_B,0.9999953508377075
340,ShanghaiTech_part_B,0.9995211362838745
341,ShanghaiTech_part_B,0.999729573726654
342,ShanghaiTech_part_B,0.9999344944953918
343,ShanghaiTech_part_B,0.9355106353759766
344,ShanghaiTech_part_B,0.9999696016311646
345,ShanghaiTech_part_B,0.9987507462501526
346,ShanghaiTech_part_B,0.9998749494552612
347,ShanghaiTech_part_B,0.999927282333374
348,ShanghaiTech_part_B,0.9928625822067261
349,ShanghaiTech_part_B,0.9770551323890686
350,ShanghaiTech_part_B,0.8825640678405762
351,ShanghaiTech_part_B,0.9973490238189697
352,ShanghaiTech_part_B,0.9999635815620422
353,ShanghaiTech_part_B,0.9806382060050964
354,ShanghaiTech_part_B,0.99653160572052
355,ShanghaiTech_part_B,0.999778151512146
356,ShanghaiTech_part_B,0.9756743311882019
357,ShanghaiTech_part_B,0.9983107447624207
358,ShanghaiTech_part_B,0.9999530911445618
359,ShanghaiTech_part_B,0.971255362033844
360,ShanghaiTech_part_B,0.7935242652893066
361,ShanghaiTech_part_B,0.9909480810165405
362,ShanghaiTech_part_B,0.9984533190727234
363,ShanghaiTech_part_B,0.9999912977218628
364,ShanghaiTech_part_B,0.999940812587738
365,ShanghaiTech_part_B,0.9999608397483826
366,ShanghaiTech_part_B,0.9936997294425964
367,ShanghaiTech_part_B,0.999965250492096
368,ShanghaiTech_part_B,0.9998258948326111
369,ShanghaiTech_part_B,0.999836266040802
370,ShanghaiTech_part_B,0.9999186992645264
371,ShanghaiTech_part_B,0.3814723491668701
372,ShanghaiTech_part_B,0.9999954104423523
373,ShanghaiTech_part_B,0.9623154997825623
374,ShanghaiTech_part_B,0.9970170259475708
375,ShanghaiTech_part_B,0.9955025911331177
376,ShanghaiTech_part_B,0.9999727606773376
377,ShanghaiTech_part_B,0.9997288584709167
378,ShanghaiTech_part_B,0.9979215264320374
379,ShanghaiTech_part_B,0.9991125464439392
380,ShanghaiTech_part_B,0.9999644160270691
381,ShanghaiTech_part_B,0.9989789128303528
382,ShanghaiTech_part_B,0.9991633296012878
383,ShanghaiTech_part_B,0.9913286566734314
384,ShanghaiTech_part_B,0.9998667240142822
385,ShanghaiTech_part_B,0.9991831183433533
386,ShanghaiTech_part_B,0.9999735355377197
387,ShanghaiTech_part_B,0.9646750688552856
388,ShanghaiTech_part_B,0.9417856335639954
389,ShanghaiTech_part_B,0.9996037483215332
390,ShanghaiTech_part_B,0.9990523457527161
391,ShanghaiTech_part_B,0.9969690442085266
392,ShanghaiTech_part_B,0.9996672868728638
393,ShanghaiTech_part_B,0.9920740127563477
394,ShanghaiTech_part_B,0.9999691247940063
395,ShanghaiTech_part_B,0.999863862991333
396,ShanghaiTech_part_B,0.9997961521148682
397,ShanghaiTech_part_B,0.9972369074821472
398,ShanghaiTech_part_B,0.9998752474784851
399,ShanghaiTech_part_B,0.9998894929885864
400,ShanghaiTech_part_B,0.9807379245758057
401,ShanghaiTech_part_B,0.9980714917182922
402,ShanghaiTech_part_B,0.9894104599952698
403,ShanghaiTech_part_B,0.999862551689148
404,ShanghaiTech_part_B,0.9996896386146545
405,ShanghaiTech_part_B,0.9875675439834595
406,ShanghaiTech_part_B,0.9940637946128845
407,ShanghaiTech_part_B,0.9999096393585205
408,ShanghaiTech_part_B,0.9782973527908325
409,ShanghaiTech_part_B,0.9999560713768005
410,ShanghaiTech_part_B,0.9996424317359924
411,ShanghaiTech_part_B,0.9958153963088989
412,ShanghaiTech_part_B,0.9971776008605957
413,ShanghaiTech_part_B,0.972618579864502
414,ShanghaiTech_part_B,0.9869612455368042
415,ShanghaiTech_part_B,0.9793487191200256
416,ShanghaiTech_part_B,0.9796422719955444
417,ShanghaiTech_part_B,0.9998812675476074
418,ShanghaiTech_part_B,0.9931758642196655
419,ShanghaiTech_part_B,0.9955868721008301
420,ShanghaiTech_part_B,0.9994339942932129
421,ShanghaiTech_part_B,0.9950252771377563
422,ShanghaiTech_part_B,0.999927818775177
423,ShanghaiTech_part_B,0.9987291693687439
424,ShanghaiTech_part_B,0.9688835144042969
425,ShanghaiTech_part_B,0.9996920824050903
426,ShanghaiTech_part_B,0.9962705373764038
427,ShanghaiTech_part_B,0.9899705648422241
428,ShanghaiTech_part_B,0.99993497133255
429,ShanghaiTech_part_B,0.9995898604393005
430,ShanghaiTech_part_B,0.9999375939369202
431,ShanghaiTech_part_B,0.9999366998672485
432,ShanghaiTech_part_B,0.9784629940986633
433,ShanghaiTech_part_B,0.9947471022605896
434,ShanghaiTech_part_B,0.9999836087226868
435,ShanghaiTech_part_B,0.9979135990142822
436,ShanghaiTech_part_B,0.9832466840744019
437,ShanghaiTech_part_B,0.9969357252120972
438,ShanghaiTech_part_B,0.9982073903083801
439,ShanghaiTech_part_B,0.9989852905273438
440,ShanghaiTech_part_B,0.9997875094413757
441,ShanghaiTech_part_B,0.999957799911499
442,ShanghaiTech_part_B,0.9999358057975769
443,ShanghaiTech_part_B,0.9991683959960938
444,ShanghaiTech_part_B,0.9997809529304504
445,ShanghaiTech_part_B,0.9999372363090515
446,ShanghaiTech_part_B,0.9422370791435242
447,ShanghaiTech_part_B,0.9160614013671875
448,ShanghaiTech_part_B,0.9999775290489197
449,ShanghaiTech_part_B,0.9028298258781433
450,ShanghaiTech_part_B,0.9999380111694336
451,ShanghaiTech_part_B,0.9999667406082153
452,ShanghaiTech_part_B,0.999923586845398
453,ShanghaiTech_part_B,0.9929221868515015
454,ShanghaiTech_part_B,0.9999763369560242
455,ShanghaiTech_part_B,0.9854472875595093
456,ShanghaiTech_part_B,0.9956067800521851
457,ShanghaiTech_part_B,0.8903435468673706
458,ShanghaiTech_part_B,0.9987358450889587
459,ShanghaiTech_part_B,0.9828366637229919
460,ShanghaiTech_part_B,0.9995606541633606
